CD_CVM;DENOM_CIA;CD_CONTA;DS_CONTA;VL_CONTA;ORDEM_EXERC
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;6.03.08;Aumento de Capital;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;6.05;Aumento (Redução) de Caixa e Equivalentes;-283941.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;6.05.01;Saldo Inicial de Caixa e Equivalentes;708612.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;6.05.02;Saldo Final de Caixa e Equivalentes;424671.0000000000;ÚLTIMO
016675;CEL PARTICIPAÇÕES S.A. - CELPAR;6.01;Caixa Líquido Atividades Operacionais;446543.0000000000;ÚLTIMO
016675;CEL PARTICIPAÇÕES S.A. - CELPAR;6.02;Caixa Líquido Atividades de Investimento;0.0000000000;ÚLTIMO
016675;CEL PARTICIPAÇÕES S.A. - CELPAR;6.03;Caixa Líquido Atividades de Financiamento;0.0000000000;ÚLTIMO
016675;CEL PARTICIPAÇÕES S.A. - CELPAR;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;ÚLTIMO
016675;CEL PARTICIPAÇÕES S.A. - CELPAR;6.05;Aumento (Redução) de Caixa e Equivalentes;446543.0000000000;ÚLTIMO
016675;CEL PARTICIPAÇÕES S.A. - CELPAR;6.05.01;Saldo Inicial de Caixa e Equivalentes;45816.0000000000;ÚLTIMO
016675;CEL PARTICIPAÇÕES S.A. - CELPAR;6.05.02;Saldo Final de Caixa e Equivalentes;492359.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01;Caixa Líquido Atividades Operacionais;466266.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01.01;Lucro Líquido (prejuízo) antes do IR e CSLL;555106.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01.02;Ajustes de depreciação;58523.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01.03;Variações nas contas a receber e outros crédito;-21120.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01.04;Variações nos fornecedores e outras contas a pagar;79456.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01.05;Juros sobre debêntures;69347.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01.06;Apropriação custos de captação de debêntures;-2116.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01.08;Impostos diferidos;-31651.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01.09;Juros sobre empréstimos;14885.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01.10;Provisão ARO;2930.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01.11;Outros;38.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01.12;Variações estoques;-118685.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01.13;Juros sobre empréstimos concedidos;-5411.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01.14;Juros pagos;0.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.01.15;Impostos Pagos;-135036.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.02;Caixa Líquido Atividades de Investimento;-458111.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.02.01;Aquisição de imobilizado, líquido;-127967.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.02.02;Empréstimos concedidos para partes relacionadas;-330144.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.03;Caixa Líquido Atividades de Financiamento;-495372.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.03.01;Pagamento de empréstimos de curto prazo;0.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.03.02;Aumento de capital;0.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.03.03;Adiantamento para futuro aumento de capital;0.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.03.04;Empréstimos de partes relacionadas, líquido;0.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.03.05;Debêntures captadas;0.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.03.06;Custos de captação debentures;0.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.03.07;Pagamento de juros de empréstimos e debêntures;-148128.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.03.08;Captação de empréstimos bancários;0.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.03.09;Pagamento de debentures;0.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.03.10;Liquidação Swap;27756.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.03.11;Dividendos;-375000.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.04;Variação Cambial s/ Caixa e Equivalentes;-19753.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.05;Aumento (Redução) de Caixa e Equivalentes;-506970.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.05.01;Saldo Inicial de Caixa e Equivalentes;743232.0000000000;ÚLTIMO
026590;AURA ALMAS MINERAÇÃO S.A.;6.05.02;Saldo Final de Caixa e Equivalentes;236262.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.01;Caixa Líquido Atividades Operacionais;3566428.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.01.01;Caixa Gerado nas Operações;5519497.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.01.02;Variações nos Ativos e Passivos;-1978384.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.01.03;Outros;25315.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.02;Caixa Líquido Atividades de Investimento;-5611016.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.02.01;(Aplicação) resgate em títulos e valores mobiliários;0.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.02.02;Compra de ativo imobilizado;-4533432.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.02.03;Compra de ativo intangível;0.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.02.04;Integralização de capital em controlada;0.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.02.05;Adiantamento para futuro aumento de capital;0.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.02.06;Recompra de ações;0.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.02.07;Depósito em garantia/judicial;0.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.02.08;Venda de participação societária;0.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.02.09;(Compra) venda de ações da própria Companhia;0.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.02.10;(Aumento) redução de capital em participações acionárias;0.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.02.11;(Aquisição) de ativos de óleo e gás;-1077584.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.03;Caixa Líquido Atividades de Financiamento;2709686.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.03.01;Captações de Empréstimos;3201347.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.03.02;Debêntures conversíveis em ações;0.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.03.03;Integralização de capital;0.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.03.04;(Compra) venda de ações da própria Companhia;-442819.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.03.05;Dividendos e juros sobre capital próprio distribuídos;-1422427.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.03.06;Pagamento de principal sobre empréstimos;-1875009.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.03.07;Juros pagos sobre empréstimos;-356688.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.03.08;Encargos contratuais Leasing IFRS 16 - Principal;-229675.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.03.09;Encargos contratuais Leasing IFRS 16 - Juros;-48122.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.03.10;Captação de debêntures;4184148.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.03.11;Juros pagos sobre debêntures;-301069.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.04;Variação Cambial s/ Caixa e Equivalentes;-375420.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.05;Aumento (Redução) de Caixa e Equivalentes;289678.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.05.01;Saldo Inicial de Caixa e Equivalentes;1922644.0000000000;ÚLTIMO
027740;PRIO FORTE S.A.;6.05.02;Saldo Final de Caixa e Equivalentes;2212322.0000000000;ÚLTIMO
005983;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;6.01;Caixa Líquido Atividades Operacionais;-9650.0000000000;ÚLTIMO
005983;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;6.02;Caixa Líquido Atividades de Investimento;0.0000000000;ÚLTIMO
005983;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;6.03;Caixa Líquido Atividades de Financiamento;9669.0000000000;ÚLTIMO
005983;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;ÚLTIMO
005983;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;6.05;Aumento (Redução) de Caixa e Equivalentes;19.0000000000;ÚLTIMO
005983;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;6.05.01;Saldo Inicial de Caixa e Equivalentes;33.0000000000;ÚLTIMO
005983;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;6.05.02;Saldo Final de Caixa e Equivalentes;52.0000000000;ÚLTIMO
027880;HIGHLINE BRASIL II INFRAESTRUTURA DE TELECOMUNICAÇÕES S.A.;6.01;Caixa Líquido Atividades Operacionais;192817.0000000000;ÚLTIMO
027880;HIGHLINE BRASIL II INFRAESTRUTURA DE TELECOMUNICAÇÕES S.A.;6.02;Caixa Líquido Atividades de Investimento;-200505.0000000000;ÚLTIMO
027880;HIGHLINE BRASIL II INFRAESTRUTURA DE TELECOMUNICAÇÕES S.A.;6.03;Caixa Líquido Atividades de Financiamento;-21801.0000000000;ÚLTIMO
027880;HIGHLINE BRASIL II INFRAESTRUTURA DE TELECOMUNICAÇÕES S.A.;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;ÚLTIMO
027880;HIGHLINE BRASIL II INFRAESTRUTURA DE TELECOMUNICAÇÕES S.A.;6.05;Aumento (Redução) de Caixa e Equivalentes;-29489.0000000000;ÚLTIMO
027880;HIGHLINE BRASIL II INFRAESTRUTURA DE TELECOMUNICAÇÕES S.A.;6.05.01;Saldo Inicial de Caixa e Equivalentes;110609.0000000000;ÚLTIMO
027880;HIGHLINE BRASIL II INFRAESTRUTURA DE TELECOMUNICAÇÕES S.A.;6.05.02;Saldo Final de Caixa e Equivalentes;81120.0000000000;ÚLTIMO
013366;HAGA S.A. INDUSTRIA E COMERCIO;6.01;Caixa Líquido Atividades Operacionais;4392035.0000000000;ÚLTIMO
013366;HAGA S.A. INDUSTRIA E COMERCIO;6.02;Caixa Líquido Atividades de Investimento;-1244372.0000000000;ÚLTIMO
013366;HAGA S.A. INDUSTRIA E COMERCIO;6.03;Caixa Líquido Atividades de Financiamento;0.0000000000;ÚLTIMO
013366;HAGA S.A. INDUSTRIA E COMERCIO;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;ÚLTIMO
013366;HAGA S.A. INDUSTRIA E COMERCIO;6.05;Aumento (Redução) de Caixa e Equivalentes;3147663.0000000000;ÚLTIMO
013366;HAGA S.A. INDUSTRIA E COMERCIO;6.05.01;Saldo Inicial de Caixa e Equivalentes;46931783.0000000000;ÚLTIMO
013366;HAGA S.A. INDUSTRIA E COMERCIO;6.05.02;Saldo Final de Caixa e Equivalentes;50079446.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01;Caixa Líquido Atividades Operacionais;784969.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01.01;Lucro (prejuízo) do exercício;613712.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01.02;Perdas estimadas para crédito de liquidação duvidosa Atualização (reversão) depósito judicial;144342.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01.03;Depreciação e amortização (exceto arrendamentos) Amortização direito de uso de arrendamentos;297250.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01.04;Baixa de valor residual de imobilizado e intangível Baixa direito de uso de arrendamentos;4328.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01.05;Resultado de equivalência patrimonial;0.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01.06;Desp juros Empr, Finan, Debentures Const., Atualiz. E reversao prov Risco Desp Financ Arrend Rec;439562.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01.07;Valor justo bolsa Proies e Earn Out;26069.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01.08;IR e CS Corr e Dif Outros;-7130.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01.09;Redução (aumento) C. a Rec. Outros Ativos Reemb a Rec Antigos proprietários;-250062.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01.10;Redução (aumento) Adiant Div. Dep Jud. IR e CS a Recuperar;-6113.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01.11;(Redução) aumento de Fornec. Adiant. Clientes Tit a Pagar Prov de Riscos Outros Passivos;-53401.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01.12;(Redução) aumento Obg Trib. Sociais e Salários;-13550.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01.13;Juros Pagos s/ Arrend. Emprest. Fianc. E Debentures;-410038.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.01.14;Perda por impairment;0.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.02;Caixa Líquido Atividades de Investimento;-365615.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.02.01;Adiantamento para futuro aumento de capital - não controladores;0.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.02.02;Aumento de capital em coligada;-490.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.02.03;Aquisições de controladas líquidas dos caixas adquiridos;0.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.02.04;Caixa proveniente de investimento (controladas);0.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.02.05;Resgate de (investimento em) aplicações financeiras;-83391.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.02.06;Rendimento de aplicações financeiras;-152065.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.02.07;Compra de ativo imobilizado;-79480.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.02.08;Compra de ativo intangível;-50189.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.03;Caixa Líquido Atividades de Financiamento;-403266.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.03.01;Mútuos com partes relacionadas - Captações;0.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.03.02;Mútuos com partes relacionadas - Amortizações;0.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.03.03;Empréstimos, financiamentos e debêntures - Captações;0.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.03.04;Empréstimos, financiamentos e debêntures - Amortizações;0.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.03.05;Amortização de títulos a pagar na aquisição de controladas;-47952.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.03.06;Pagamento de arrendamentos;-117823.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.03.07;Aumento de capital (Custo de captação);475.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.03.08;Dividendos pagos;-194664.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.03.09;Amortização de ações preferenciais;-70680.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.03.10;Aquisição de ações em tesouraria;-7.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.03.11;Alienação de ativos da investida;27385.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.05;Aumento (Redução) de Caixa e Equivalentes;16088.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.05.01;Saldo Inicial de Caixa e Equivalentes;94324.0000000000;ÚLTIMO
027251;INSPIRALI EDUCAÇÃO S.A.;6.05.02;Saldo Final de Caixa e Equivalentes;110412.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01;Caixa Líquido Atividades Operacionais;93268.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.01;Resultado antes do imposto de renda e da contribuição social;68136.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.02;Depreciação e amortização;126000.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.03;Encargos fin. sobre empréstimos, financiamentos e debêntures;179235.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.04;Encargos financeiros sobre arrendamentos;548.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.05;Receita financeira de aplicação financeira;-33432.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.06;Clientes;-14652.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.07;Partes relacionadas (Ativos);13161.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.08;Tributos a recuperar;-11137.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.09;Outros créditos;-11218.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.10;Fornecedores;2345.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.11;Partes relacionadas (Passivos);-58236.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.12;Obrigações trabalhistas e tributárias;4968.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.13;Outras contas a pagar;9257.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.14;Imposto de renda e contribuição social pagos;-29004.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.15;Juros pagos sobre empréstimos, financiamentos e debentures;-152703.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.01.17;Outros;0.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.02;Caixa Líquido Atividades de Investimento;15826.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.02.01;Aquisição de investimento, líquida de caixa;0.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.02.02;Aquisição de ativo imobilizado;-2956.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.02.03;Aplicações financeiras - caixa restrito;18782.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.03;Caixa Líquido Atividades de Financiamento;-138702.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.03.01;Captação de empréstimos, financiamentos e debentures, líquido de custo de captação;17242.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.03.02;Pagamento de principal - empréstimos, financiamentos e debentures;-123664.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.03.03;Adiantamento para futuro aumento de capital;0.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.03.04;Redução de capital;-31315.0000000000;ÚLTIMO
