CD_CVM;DENOM_CIA;CD_CONTA;DS_CONTA;VL_CONTA;ORDEM_EXERC
002437;AXIA ENERGIA S.A.;6.01.02.05;Adiantamentos;0.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.01.02.06;Obrigações com pessoal;-358610.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.01.02.07;Encargos setoriais;-235979.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.01.02.08;Outros passivos;-744453.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.01.03;Outros;7382648.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.01.03.01;Pagamento de encargos financeiros;-5831609.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.01.03.02;Recebimento de encargos financeiros;0.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.01.03.03;Recebimento de receita anual permitida - RAP;18714804.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.01.03.04;Pagamento de imposto de renda e contribuição social;-708608.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.01.03.05;Recebimento de remuneração de investimentos em participações societárias;1549021.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.01.03.06;Pagamento de previdência complementar;-407690.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.01.03.07;Pagamento de litígios;-5272014.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.01.03.08;Cauções e depósitos vinculados;-410453.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.01.03.09;Pagamento de reserva global de reversão;-250803.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02;Caixa Líquido Atividades de Investimento;-5573299.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.01;Aquisição de debentures;0.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.02;Recebimento de empréstimo, financiamentos e debêntures;447231.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.03;Aquisição de ativo imobilizado;-2065524.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.04;Aquisição de ativo intangível;-443199.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.05;Infraestrutura da transmissão - ativo contratual;-4914868.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.06;Aquisição/aporte de capital em participação societária;-247695.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.07;Concessão de adiantamento para futuro aumento de capital;0.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.08;Alienação de investimentos em participações societárias;3301759.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.09;Aplicações Financeiras Líquidas - TVM;-1863470.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.10;Recebimento de encargos - TVM;740985.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.11;Caixa restrito;-417580.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.12;Caixa líquido na combinação de negócios;-320636.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.13;Caixa líquido proveniente das (usado nas) atividades de investimento das operações descontinuadas;0.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.14;Recebimento de encargos financeiros;209698.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.02.15;Outros;0.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.03;Caixa Líquido Atividades de Financiamento;-19091192.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.03.01;Empréstimos, financiamentos e debêntures obtidos;8032447.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.03.02;Pagamento de empréstimos, financiamentos e debêntures - principal;-11312024.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.03.03;Pagamento e remuneração aos acionistas;-12186149.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.03.04;Recompra de ações;-36728.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.03.05;Pagamento de derivativos;-962193.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.03.06;Pagamento de Obrigações com CDE / Revitalização de bacias - principal;-2575565.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.03.07;Pagamento de arrendamentos - principal;-50980.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.03.08;Outros;0.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.05;Aumento (Redução) de Caixa e Equivalentes;-10154662.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.05.01;Saldo Inicial de Caixa e Equivalentes;26572522.0000000000;ÚLTIMO
002437;AXIA ENERGIA S.A.;6.05.02;Saldo Final de Caixa e Equivalentes;16417860.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01;Caixa Líquido Atividades Operacionais;-25658.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01;Caixa Gerado nas Operações;905185.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.01;Lucro líquido do exercício;570799.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.02;Depreciação e amortização;104396.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.03;Encargos financeiros, variação monetária e variação cambial;37264.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.04;Variação monetária e cambial de adiantamento a produtores;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.05;Variação monetária de impostos a recuperar;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.06;Variação cambial de contas a receber;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.07;Variação cambial de partes relacionadas;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.08;Variação cambial de depósito caução e outras contas a receber e a pagar;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.09;Imposto de renda e contribuição social;52902.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.10;Provisão para processos judiciais e administrativos;1166.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.11;Provisão para créditos de liquidação duvidosa e perdas em adiantamentos a produtores;7225.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.13;Reconhecimento créditos tributários PIS/COFINS s/exclusão BC ICMS;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.14;Ajuste receita de vendas a clientes - CPC 47;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.15;Provisão (reversão) benefícios pós emprego;-4965.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.16;Provisão para perdas de estoques;22096.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.17;Ajuste de estoque a valor de mercado;35534.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.18;Provisão (reversão) valor justo contratos futuros a realizar;147736.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.19;Custo da baixa do ativo imobilizado;-11095.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.01.20;Resultado de equivalência patrimonial;-57873.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.02;Variações nos Ativos e Passivos;-549929.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.02.01;Contas a receber;53276.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.02.02;Aplicações financeiras (circulante e não circulante);0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.02.03;Estoques;-165319.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.02.04;Adiantamentos a fornecedores;-3068.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.02.05;Impostos e contribuições a recuperar, líquidos;-17223.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.02.06;Contas a receber com partes relacionadas;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.02.07;Recebimento de dividendos de partes relacionadas;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.02.08;Outros ativos e instrumentos financeiros derivativos;-113068.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.02.09;Fornecedores;-304103.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.02.10;Salários e encargos sociais;33542.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.02.11;Impostos, taxas e contribuições a recolher;-28886.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.02.12;Outros passivos e instrumentos financeiros derivativos;-5080.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.03;Outros;-380914.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.03.01;Valor justo de swap e forward;-77725.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.03.02;Ajuste a valor presente do FOMENTAR, CEI e PRODUZIR;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.03.03;Reversão de ajuste a valor presente FOMENTAR, CEI e PRODUZIR;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.03.04;Deságio obtido em leilão para liquidação - Incentivos fiscais;-8677.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.03.05;Juros pagos, liquido de derivativos;-247955.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.03.06;Juros pagos - partes relacionadas;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.03.07;Imposto de renda e contribuição social, pagos;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.03.08;Crédito presumido de IPI (PIS/COFINS sobre exportações) extemporâneo;-3754.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.03.09;Reconhecimento parcial crédito PIS/COFINS extemporâneo;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.03.10;Processo Judicial (INSS - RAT e Terceiros) direito exclusão atestado médico;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.03.11;Ajuste Resultado Exercício Anterior;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.03.12;Ajuste a valor presente - Incentivos fiscais;-35401.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.01.03.13;Outras provisões;-7402.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.02;Caixa Líquido Atividades de Investimento;-111718.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.02.01;Adições ao ativo imobilizado;-151206.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.02.02;Formação de ativos biológicos;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.02.03;Aporte (redução) de capital de controlada em conjunto;-33.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.02.04;Recebimento pela alienação de ativo imobilizado;21021.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.02.05;Recebimento de dividendos;18500.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.02.06;Aplicações Financeiras;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.03;Caixa Líquido Atividades de Financiamento;-377632.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.03.01;Empréstimos e financiamentos - captações;1173557.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.03.02;Empréstimos e financiamentos - pagamentos;-1478337.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.03.03;Empréstimos partes relacionadas - captações;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.03.04;Empréstimos partes relacionadas - pagamentos;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.03.05;Arrendamentos - pagamentos;-12852.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.03.06;Juros sobre o capital próprio;-60000.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.04;Variação Cambial s/ Caixa e Equivalentes;-3710.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.05;Aumento (Redução) de Caixa e Equivalentes;-518718.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.05.01;Saldo Inicial de Caixa e Equivalentes;2536096.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;6.05.02;Saldo Final de Caixa e Equivalentes;2017378.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01;Caixa Líquido Atividades Operacionais;1012478.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01;Caixa Gerado nas Operações;1613304.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.01;Lucro (prejuízo) antes do imposto de renda e da contribuição social;169735.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.02;Depreciação e amortização;496039.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.03;Amortização de mais valia;46430.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.04;Tributos e contribuições sociais diferidos;0.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.05;Instrumentos Financeiros Derivativos;2105.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.06;Rendimento sobre fundo de reserva;-57724.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.07;Equivalência patrimonial;47513.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.08;Juros e variações monetárias;533079.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.09;Apropriação de custos de captação;18502.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.10;Baixa de atualização monetária de depósitos judiciais e reversão de litígios;0.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.11;Hedge financeiro sobre importação;0.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.12;Contratos futuros de energia;0.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.13;Reversão (provisão) de impairment de ativo imobilizado e intangível;-3659.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.14;Provisão (reversão) para litígios;13812.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.15;Provisão de ressarcimento;298785.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.16;Ajuste de preço na aquisição de subsidiária;0.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.17;Atualização de saldo Ativos indenizáveis pela União;0.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.18;Atualizações de saldos;4805.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.19;Ajuste a valor presente;7729.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.01.20;Baixa de imobilizado, intangível e direito de uso de arrendamentos;36153.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02;Variações nos Ativos e Passivos;-85.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.01;Contas a receber de clientes;-7294.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.02;Tributos a recuperar;16462.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.03;Almoxarifado;0.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.04;Cauções e depósitos judiciais;0.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.05;Partes relacionadas;-1091.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.06;Demais créditos e outros ativos;76235.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.07;Fornecedores;-40173.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.08;Instrumentos financeiros derivativos;94524.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.09;Obrigações estimadas e folha de pagamento;0.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.10;Tributos a recolher;-52089.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.11;Encargos setoriais;12053.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.12;Pagamento de obrigações socioambientais;0.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.13;Pagamento de UBP - Uso do bem público;0.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.14;Pagamento de litígios, obrigações e acordos judiciais;-1142.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.15;Pagamento de benefícios pós-emprego;-8910.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.16;Demais obrigações e outros passivos;18119.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.17;Ativos indenizáveis pela União;0.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.18;Efeito migração benefícios pós-emprego - planos CD;0.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.02.19;Pagamento de ressarcimentos;-106779.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.03;Outros;-600741.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.03.01;Juros pagos sobre empréstimos, financiamentos e debêntures;-435109.0000000000;ÚLTIMO
026174;AUREN OPERAÇÕES S.A.;6.01.03.02;Imposto de renda e contribuição social pagos;-60411.0000000000;ÚLTIMO
